InfoProvider;Categoria de Registro;Requisição BW;ID de sistema fonte;Data da última modificação;Nº Contrato;Empresa (Código);Empresa;Catalogo (Codigo);Catalogo;Nº Item do Contrato Superior;Data de Criação;Código de Eliminação;Descrição da Nota de QM;Categoria do Documento de Compras (Código);Categoria do Documento de Compras;Data do documento de compra;Item do Documento de Compras;Nº Documento de Material;Nº Pedido;Documento de Referência;Ano do documento de material;Etapa de Avaliação de Desempenho (Código);Etapa de Avaliação de Desempenho;Frente do Aprovador;Frente do Avaliador;Frequência de Avaliação (Código);Frequência de Avaliação;GUID Avaliação Final;GUID Avaliação Macro;Avaliação;Incoterms (Código);Incoterms;Item do Documento de Material;Item do Documento de Referência;Macrocategoria;Material (Código);Material;Família de Material (Código);Grupo de Mercadorias da Família (Código);Grupo de Mercadorias da Família;Tipo de Material da Família (Código);Tipo de Material da Família;Família de Material;Grupo de Material (Código);Grupo de Material;Motivo (Código);Motivo;Nota de QM;Nota de QM (Desc2);Organização de Compras (Código);Organização de Compras;Grupo de Códigos (Código);Grupo de Códigos;Segmento (Código);Segmento;Tipo de Configuração (Código);Tipo de Configuração;Cód.domicílio fiscal;Denominação Breve do Material;Aprovador;Nome do Aprovador;Avaliador;Nome do Avaliador;Fim do Prazo;Início do Prazo;Fornecedor (Código);Data de Validade CRCC;Indicador Corporativo;Número do CRCC;Fornecedor;Moeda (Código);Moeda;Moeda Valor;Contador BW;Contador para Documentos;Nota Final;Nota Macrocriterio;Nota Rev Macrocriterio;Peso Macrocriterio;Valor Bruto;Macrocritério
PBAMM008;0;00000000000000000000000;PB;27/11/2018;4600035395;1000;Petróleo Brasileiro S.A.;;;00010;27/11/2018;;;F;;12/09/2018;000010;5000062385;4500045306;4500045306;2018;05;;;;;;0A246B147FC51ED8BCCFD8EA682045E7;0A246B147FC51ED8BCCFD8EA685EC5E7;0000009283;999;Genérico para Serviços;000001;000010;000;;;;;;;;;10101500A;PROD MICROBIOLOGICO;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;TESTE;;;;;31/12/2060;01/09/2018;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;4;1151,5;PRAZO
PBAMM008;0;00000000000000000000000;PB;06/08/2018;4600035368;1000;Petróleo Brasileiro S.A.;;;00050;06/08/2018;;;K;;06/08/2018;000000;;;4600035368;0000;08;;;;;;0A246B147FC51ED8A6B7788ECE048AA7;0A246B147FC51ED798B6C1CBB399CB72;0000002967;DDP;Entregue desalfandegado;000000;000050;000;000000000010000003;Daktarin compr. 0,75mg;;;;;;;44101502A;PARTE APARELHO FAX;;;;;0020;MM-MATERIAIS;;;;;;;;MANÔMETRO DIF.VIDRO 0A4M3 SEG.;;;;;31/12/2018;06/08/2018;0010025995;00000000;;;V & M DO BRASIL S. A.;BRL;;BRL;1;1;1;1;1;1;2572,73;SMS
PBAMM008;0;00000000000000000000000;PB;04/07/2018;;1000;Petróleo Brasileiro S.A.;;;00000;04/07/2018;;;F;;10/03/2018;000010;5000061424;4500044777;4500044777;2018;05;;;;;;0A246B147FC51ED89FF36C00F59545D7;0A246B147FC51ED89FF36C00F5C605D7;0000002835;CIF;Custo, seguro & frete;000001;000010;000;000000000010002412;Flange encaixe p/tubo ASME B16.5 FP 150L;;;;;;;40142409C;FL ENC N/METAL P/TUB;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;FLANGE ENCAIXE P TUBO ASME B16.5 FP 150L;;;;;25/06/2017;26/05/2017;0010003770;00000000;X;;BRASCORDA S.A.;BRL;;BRL;1;0;4,570000172;6;6;10;236,19;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;24/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;24/08/2018;X;;F;;24/08/2018;000010;5000061763;4500045193;4500045193;2018;05;;;;;;0A246B147FC51ED8A9F7046FBBE10D82;0A246B147FC51ED8A9F7046FBC07CD82;0000003063;FOB;Livre a Bordo;000001;000010;000;000000000010006010;;;;;;;;40141702A;PARTES ACESSRIOS TOR;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;ACABAMENTO P VÁLV.DESC.SANITÁRIO;;;;;;;0010083779;00000000;;;COMERCIAL RODRIGUES & ARAUJO LTDA-M;BRL;;BRL;1;1;6;6;6;4;1136364;PRAZO
PBAMM008;0;00000000000000000000000;PB;24/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;24/08/2018;;;F;;13/11/2017;000070;5000061775;4500043199;4500043199;2018;05;;;;;;0A246B147FC51ED8A9F954540E814E23;0A246B147FC51ED8A9F954540EB20E23;0000003068;CIP;Seguro com frete pago;000001;000070;000;;;;;;;;;10161700A;ARRANJOS DE FLORES;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;TESTE DO ALARME;;;;;;;0010000219;00000000;;;SIGN NOW COMUNICACAO VISUAL LTDA;BRL;;BRL;1;1;5,710000038;5;5;4;100;PRAZO
PBAMM008;0;00000000000000000000000;PB;22/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;22/08/2018;X;;F;;08/08/2018;000010;5000061688;4500045100;4500045100;2018;05;;;;;;0A246B147FC51ED8A9C8066F25280D3E;0A246B147FC51ED8A9C8066F256F4D3E;0000003024;CIP;Seguro com frete pago;000001;000010;000;;;;;;;;;10161700A;ARRANJOS DE FLORES;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;TESTE DO ALARME;;;;;;;0010000219;00000000;;;SIGN NOW COMUNICACAO VISUAL LTDA;BRL;;BRL;1;0;4,570000172;6;6;10;100;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;14/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;14/08/2018;;;F;;14/08/2018;000020;5000061641;4500045127;4500045127;2018;05;;;;;;0A246B147FC51ED8A7F8B3097DDD8BFB;0A246B147FC51ED8A7F8B3097E24CBFB;0000003001;CIF;Custo, seguro & frete;000001;000020;000;000000000010000197;"Broca DSINT PDC 1,75"" IADC M121";;;;;;;20121604;BROCA PERF PDC;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;BROCA DSINT PDC 1,75  IADC M121;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;0;6;6;6;10;3051,2;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;09/10/2018;;1000;Petróleo Brasileiro S.A.;;;00000;09/10/2018;;;F;;09/10/2018;000020;5000062125;4500045530;4500045530;2018;05;;;;;;0A246B147FC51ED8B2F9701740BD143C;0A246B147FC51ED8B2F97017410D143C;0000009239;CIF;Custo, seguro & frete;000001;000020;000;000000000010002412;Flange encaixe p/tubo ASME B16.5 FP 150L;;;;;;;40142409C;FL ENC N/METAL P/TUB;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;FLANGE ENCAIXE P TUBO ASME B16.5 FP 150L;;;;;25/06/2017;26/05/2017;0010003285;00000000;;;ALGECO LOCAÇÃO E SERVIÇOS LTDA;BRL;;BRL;1;0;6;6;6;10;0,04;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;26/10/2018;;1000;Petróleo Brasileiro S.A.;;;00000;26/10/2018;;;F;;26/10/2018;000010;5000062199;4500045667;4500045667;2018;05;;;;;;0A246B147FC51ED8B6A9C8AF1D77810F;0A246B147FC51ED8B6A9C8AF1DD0410F;0000009270;999;Genérico para Serviços;000001;000010;000;;;;;;;;;11121610;MADEIRA BRUTA;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;TESTE;;;;;26/10/2018;26/10/2018;0010119936;00000000;;;;BRL;;BRL;1;1;4,570000172;1;1;4;706,7;PRAZO
PBAMM008;0;00000000000000000000000;PB;13/12/2018;;;;;;00000;13/12/2018;;;;;;000010;5000062575;4500045999;4500045999;2018;05;;;;;;0A246B147FC51ED8BFDF3987B6AEC9BE;0A246B147FC51ED8BFDF3987B6F9C9BE;0000009322;;;000001;000010;000;;;;;;;;;;;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;;;;;;;;0010000111;00000000;;;CHS - CONSULTORIA  EM TECN;BRL;;BRL;1;0;6;6;6;10;117665;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;26/11/2018;;1000;Petróleo Brasileiro S.A.;;;00000;26/11/2018;;;F;;26/11/2018;000010;5000062379;4500045862;4500045862;2018;05;;;;;;0A246B147FC51ED8BCB83994FCF3843B;0A246B147FC51ED8BCB83994FD37043B;0000009281;CIF;Custo, seguro & frete;000001;000010;000;000000000010761506;Anel ved. p/acumulador hidr.;;;;;;;27126102A;PARTE ACUM HIDRAULIC;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;CONJUNTO PRÉ CARGA P ACUMULADOR HIDR.;;;;;;;0010000111;00000000;;;CHS - CONSULTORIA  EM TECN;BRL;;BRL;1;0;6;6;6;10;11322;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;10/12/2018;4600035647;;;;;00020;10/12/2018;;;;;;000020;5000062498;4500045968;4500045968;2018;05;;;;;;0A246B147FC51ED8BF9629CCE4F8C8C8;0A246B147FC51ED8BF9629CCE53248C8;0000009306;;;000001;000020;000;;;;;;;;;;;;;;;0020;MM-MATERIAIS;;;;;B;;AM;;;;;;;;0010003285;00000000;;;ALGECO LOCAÇÃO E SERVIÇOS LTDA;BRL;;BRL;1;0;6;6;6;10;36;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;25/07/2018;;1000;Petróleo Brasileiro S.A.;;;00000;25/07/2018;;;F;;25/07/2018;000010;5000061539;4500045047;4500045047;2018;05;;;;;;0A246B147FC51ED8A482F0DED6EF485F;0A246B147FC51ED8A482F0DED71D885F;0000002891;DDP;Entregue desalfandegado;000001;000010;000;000000000010000003;Daktarin compr. 0,75mg;;;;;;;44101502A;PARTE APARELHO FAX;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;MANÔMETRO DIF.VIDRO 0A4M3 SEG.;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;4;2300000;PRAZO
PBAMM008;0;00000000000000000000000;PB;07/07/2018;;1000;Petróleo Brasileiro S.A.;;;00000;07/07/2018;;;F;;07/07/2018;000010;5000061442;4500044933;4500044933;2018;05;;;;;;0A246B147FC51ED8A0C0E071F145C520;0A246B147FC51ED8A0C0E071F1808520;0000002852;FOB;Livre a Bordo;000001;000010;000;000000000010000003;Daktarin compr. 0,75mg;;;;;;;44101502A;PARTE APARELHO FAX;;;;;6000;MM-PETROBRAS;;;;;B;;RJ;MANÔMETRO DIF.VIDRO 0A4M3 SEG.;;;;;;;0010003770;00000000;X;;BRASCORDA S.A.;BRL;;BRL;1;1;6;6;6;4;360,9;PRAZO
PBAMM008;0;00000000000000000000000;PB;21/09/2018;4600035372;1000;Petróleo Brasileiro S.A.;;;00060;21/09/2018;;;F;;21/09/2018;000010;5000062072;4500045460;4500045460;2018;05;;;;;;0A246B147FC51ED8AFBD311A5A611289;0A246B147FC51ED8AFBD311A5B769289;0000009226;999;Genérico para Serviços;000001;000010;000;000000000010000010;"Tubo monel B466-C70600 3/8"" sch 80 NPT";;;;;;;41103312;VISCOSIMETRO;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;VISCOSÍMETRO BS IP SL S  TAM.3;;;;;31/12/2018;01/08/2018;0010119348;00000000;;;TESTE TAFS VALMIR CORP PS;BRL;;BRL;1;1;6;6;6;4;206180;PRAZO
PBAMM008;0;00000000000000000000000;PB;24/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;24/08/2018;X;;F;;22/08/2018;000010;5000061758;4500045171;4500045171;2018;05;;;;;;0A246B147FC51ED8A9F66F0C2D014D82;0A246B147FC51ED8A9F66F0C2D3C0D82;0000003059;CIP;Seguro com frete pago;000001;000010;000;;;;;;;;;10161700A;ARRANJOS DE FLORES;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;TESTE DO ALARME;;;;;;;0010000219;00000000;;;SIGN NOW COMUNICACAO VISUAL LTDA;BRL;;BRL;1;0;4,570000172;6;6;10;100;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;09/10/2018;;1000;Petróleo Brasileiro S.A.;;;00000;09/10/2018;;;F;;09/10/2018;000010;5000062123;4500045530;4500045530;2018;05;;;;;;0A246B147FC51ED8B2F89A3FA8825270;0A246B147FC51ED8B2F89A3FA8BD1270;0000009234;CIF;Custo, seguro & frete;000001;000010;000;000000000010002412;Flange encaixe p/tubo ASME B16.5 FP 150L;;;;;;;40142409C;FL ENC N/METAL P/TUB;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;FLANGE ENCAIXE P TUBO ASME B16.5 FP 150L;;;;;25/06/2017;26/05/2017;0010003318;00000000;;;APROP MACAE COMERCIAL E TECNICA;BRL;;BRL;1;1;6;6;6;4;30000;PRAZO
PBAMM008;0;00000000000000000000000;PB;14/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;14/08/2018;;;F;;13/08/2018;000010;;4500045121;4500045121;0000;08;;;;;;0A246B147FC51ED8A7F9581D05810CF1;0A246B147FC51ED798B6C1CBB399CB72;0000003002;999;Genérico para Serviços;000000;000010;060;000000000070000001;Projetos fundações e serv. geotécnicos;000000000099000234;;;;;;S0001;4401000002;;;;;0020;MM-MATERIAIS;;;CRIT;Crítico;;;RJ;PROJETOS FUNDAÇÕES E SERV. GEOTÉCNICOS;;;;;31/12/2018;13/08/2018;0010025995;00000000;;;V & M DO BRASIL S. A.;BRL;;BRL;1;1;1;1;1;1;5509,64;SMS
PBAMM008;0;00000000000000000000000;PB;04/07/2018;;1000;Petróleo Brasileiro S.A.;;;00000;04/07/2018;;;F;;10/03/2018;000010;5000061424;4500044777;4500044777;2018;05;;;;;;0A246B147FC51ED89FF36C00F59545D7;0A246B147FC51ED89FF36C00F5BAC5D7;0000002834;CIF;Custo, seguro & frete;000001;000010;000;000000000010002412;Flange encaixe p/tubo ASME B16.5 FP 150L;;;;;;;40142409C;FL ENC N/METAL P/TUB;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;FLANGE ENCAIXE P TUBO ASME B16.5 FP 150L;;;;;25/06/2017;26/05/2017;0010003318;00000000;;;APROP MACAE COMERCIAL E TECNICA;BRL;;BRL;1;1;4,570000172;1;1;4;236,19;PRAZO
PBAMM008;0;00000000000000000000000;PB;29/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;29/08/2018;;;F;;29/08/2018;000010;5000061829;4500045213;4500045213;2018;05;;;;;;0A246B147FC51ED8AAF6D42BCEF2CDE0;0A246B147FC51ED8AAF6D42BCF184DE0;0000006404;CIF;Custo, seguro & frete;000001;000010;000;;;;;;;;;30151507;FORROS PREDIAIS;;;;;0200;MM-COMPART-RSPS;;;;;B;;SP;FORRO MINERAL;;;;;;;0010003318;00000000;;;APROP MACAE COMERCIAL E TECNICA;BRL;;BRL;1;1;6;6;6;4;681,05;PRAZO
PBAMM008;0;00000000000000000000000;PB;21/09/2018;4600035372;1000;Petróleo Brasileiro S.A.;;;00070;21/09/2018;;;F;;21/09/2018;000010;5000062073;4500045462;4500045462;2018;05;;;;;;0A246B147FC51ED8AFBD948AEB3F8DD7;0A246B147FC51ED8AFBD948AEB7A4DD7;0000009227;999;Genérico para Serviços;000001;000010;000;000000000010000010;"Tubo monel B466-C70600 3/8"" sch 80 NPT";;;;;;;41103312;VISCOSIMETRO;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;VISCOSÍMETRO BS IP SL S  TAM.3;;;;;31/12/2018;01/08/2018;0010119348;00000000;;;TESTE TAFS VALMIR CORP PS;BRL;;BRL;1;0;6;6;6;10;253960;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;24/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;24/08/2018;X;;F;;01/08/2017;000010;5000061780;4500045201;4500045201;2018;05;;;;;;0A246B147FC51ED8A9F9E4F346978D6A;0A246B147FC51ED8A9F9E4F346C34D6A;0000003073;CIP;Seguro com frete pago;000001;000010;000;;;;;;;;;10161700A;ARRANJOS DE FLORES;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;TESTE DO ALARME;;;;;;;0010000219;00000000;;;SIGN NOW COMUNICACAO VISUAL LTDA;BRL;;BRL;1;1;4,570000172;1;1;4;1000;PRAZO
PBAMM008;0;00000000000000000000000;PB;23/07/2018;;1000;Petróleo Brasileiro S.A.;Y;;00000;23/07/2018;;;F;;23/07/2018;000010;5000061529;4500045040;4500045040;2018;07;;;;;;0A246B147FC51ED8A3D8A962CDA7C9B4;0A246B147FC51EE7B1C5DC74DA59C889;0000002884;DDP;Entregue desalfandegado;000001;000010;000;000000000010000003;Daktarin compr. 0,75mg;;;;;;;44101502A;PARTE APARELHO FAX;Q101;;000200105385;;0020;MM-MATERIAIS;QM-IDF;;;;;;RJ;MANÔMETRO DIF.VIDRO 0A4M3 SEG.;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;1;2300000;PRAZO
PBAMM008;0;00000000000000000000000;PB;25/07/2018;;1000;Petróleo Brasileiro S.A.;Y;;00000;25/07/2018;;;F;;25/07/2018;000010;;4500045055;4500045055;2018;07;;;;;;0A246B147FC51ED8A48A148EDAF4C9D7;0A246B147FC51EE7B1C5DC74DA59C889;0000002903;DDP;Entregue desalfandegado;000000;000010;000;000000000010000003;Daktarin compr. 0,75mg;;;;;;;44101502A;PARTE APARELHO FAX;Q101;;000200106347;;0020;MM-MATERIAIS;QM-IDF;;;;;;RJ;MANÔMETRO DIF.VIDRO 0A4M3 SEG.;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;1;2300000;PRAZO
PBAMM008;0;00000000000000000000000;PB;27/07/2018;;1000;Petróleo Brasileiro S.A.;Y;;00000;27/07/2018;X;;F;;27/07/2018;000010;;4500045070;4500045070;0000;07;;;;;;0A246B147FC51ED8A4B99A0326C34A2D;0A246B147FC51EE7B1C5DC74DA59C889;0000002914;DDP;Entregue desalfandegado;000000;000010;000;000000000010000003;Daktarin compr. 0,75mg;;;;;;;44101502A;PARTE APARELHO FAX;Q101;;000200107278;;0020;MM-MATERIAIS;QM-IDF;;;;;;RJ;MANÔMETRO DIF.VIDRO 0A4M3 SEG.;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;1;2300000;PRAZO
PBAMM008;0;00000000000000000000000;PB;14/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;14/08/2018;;;F;;06/08/2018;000010;;4500045096;4500045096;0000;08;;;;;;0A246B147FC51ED8A7FCB8679FDA4BC4;0A246B147FC51ED798B6C1CBB399CB72;0000003003;DDP;Entregue desalfandegado;000000;000010;004;000000000010000003;Daktarin compr. 0,75mg;000000000098000121;;;;;;44101502A;PARTE APARELHO FAX;;;;;0020;MM-MATERIAIS;;;ESTR;Estratégico;;;RJ;MANÔMETRO DIF.VIDRO 0A4M3 SEG.;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;1;1;1;1;2300000;SMS
PBAMM008;0;00000000000000000000000;PB;14/01/2019;;1000;Petróleo Brasileiro S.A.;;;00000;14/01/2019;X;;F;;01/08/2017;000100;5000062918;4500045201;4500045201;2019;05;;;;;;0A246B147FC51ED986851A78A1DA4C75;0A246B147FC51ED986851A78A2290C75;0000009388;CIP;Seguro com frete pago;000001;000100;000;;;;;;;;;;;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;;;;;;;;0010000219;00000000;;;SIGN NOW COMUNICACAO VISUAL LTDA;BRL;;BRL;1;1;4,570000172;1;1;4;500;PRAZO
PBAMM008;0;00000000000000000000000;PB;30/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;30/08/2018;X;;F;;30/08/2018;000010;5000061857;4500045221;4500045221;2018;05;;;;;;0A246B147FC51ED8AB88E4B539A38EBB;0A246B147FC51ED8AB88E4B539C90EBB;0000006419;CIF;Custo, seguro & frete;000001;000010;002;000000000010008480;;000000000098000056;;;;;;31231319;TUBO CONFOR ACO INOX;;;;;1050;MM-AB-UN-REDUC;;;PGAM;Páginas Amarelas;B;;PR;TUBO TUBE  269 316L 0.125X 0.018;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;4;5681,8;PRAZO
PBAMM008;0;00000000000000000000000;PB;02/07/2018;;1000;Petróleo Brasileiro S.A.;;;00000;02/07/2018;;;F;;28/06/2018;000010;5000061255;4500044738;4500044738;2018;05;;;;;;0A246B147FC51ED89FC6A25D95CF016A;0A246B147FC51ED89FC6A25D95FFC16A;0000002810;CIF;Custo, seguro & frete;000001;000010;000;000000000010000030;Tubo AC 5L-X46 s/c NBR 5580;;;;;;;41112901A;PARTES DE BUSSOLA;;;;;2100;MM-E&P-UO-BC;;;;;B;;RJ;TUBO AC 5L B PSL 2 S C 1 2  SCH160;;;;;;;0010001496;00000000;;;ACOFLAN DISTR. DE CONEXÕES E FLANGE;BRL;;BRL;1;1;6;6;6;4;1351570;PRAZO
PBAMM008;0;00000000000000000000000;PB;07/12/2018;6600005131;1000;Petróleo Brasileiro S.A.;;;00010;07/12/2018;;;F;;07/12/2018;000010;5000062491;6700006602;6700006602;2018;05;;;;;;0A246B147FC51ED8BEC89319A4BCC8ED;0A246B147FC51ED8BEC89319A50A48ED;0000009301;;;000001;000010;000;PB1R7;;;;;;;;15101508;OLEO CRU (PETROLEO);;;;;1001;PB P&D MERCADO INT;;;;;B;;SP;MERO SPA PIONEIRO DE LIBRA;;;;;;;0010119941;00000000;;;;BRL;;BRL;1;0;6;6;6;10;0;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;09/10/2018;;1000;Petróleo Brasileiro S.A.;;;00000;09/10/2018;;;F;;09/10/2018;000010;5000062123;4500045530;4500045530;2018;05;;;;;;0A246B147FC51ED8B2F89A3FA8825270;0A246B147FC51ED8B2F89A3FA8BD1270;0000009235;CIF;Custo, seguro & frete;000001;000010;000;000000000010002412;Flange encaixe p/tubo ASME B16.5 FP 150L;;;;;;;40142409C;FL ENC N/METAL P/TUB;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;FLANGE ENCAIXE P TUBO ASME B16.5 FP 150L;;;;;25/06/2017;26/05/2017;0010003770;00000000;X;;BRASCORDA S.A.;BRL;;BRL;1;1;6;6;6;4;30000;PRAZO
PBAMM008;0;00000000000000000000000;PB;29/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;29/08/2018;X;;F;;29/08/2018;000010;5000061839;4500045214;4500045214;2018;05;;;;;;0A246B147FC51ED8AAF948D952E84EBB;0A246B147FC51ED8AAF948D9531B8EBB;0000006412;CIF;Custo, seguro & frete;000001;000010;000;000000000010007133;Barra roscada AC 8.8 3/16-24FPP;;;;;;;31161618;BARRA ROSCADA;;;;;1050;MM-AB-UN-REDUC;;;;;B;;PR;AC 8.8 3 16 24FPP;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;0;6;6;6;10;7954,52;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;10/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;10/08/2018;X;;F;;08/08/2018;000010;5000061614;4500045100;4500045100;2018;05;;;;;;0A246B147FC51ED8A7957D7FFFC70C48;0A246B147FC51ED8A7957D800001CC48;0000002986;CIP;Seguro com frete pago;000001;000010;000;;;;;;;;;10161700A;ARRANJOS DE FLORES;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;TESTE DO ALARME;;;;;;;0010000219;00000000;;;SIGN NOW COMUNICACAO VISUAL LTDA;BRL;;BRL;1;0;4,570000172;6;6;10;100;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;18/12/2018;4600035534;1000;Petróleo Brasileiro S.A.;;;00040;18/12/2018;;;F;;19/11/2018;000010;;4500045813;4500045813;0000;02;;TIC/ADS-TI/SINPG;TIC/ADS-TI/SINPG;;;0A246B147FC51ED8BBD0C9BC81338577;0A246B147FC51ED890E0A4270FDCCFB8;0000009335;999;Genérico para Serviços;000000;000010;000;000000000070000220;;000000000099000153;;;;;;S0180;;;;;;2100;MM-E&P-UO-BC;;;;;G;;RJ;LOCAÇÃO DE TERRENOS   DIREITO DE USO;TST_01;Usuario de Teste;TST_01;Usuario de Teste;20/11/2018;19/11/2018;0010000321;00000000;;;ENGE-HIDRA COMERCIAL TECNICA LTDA.;BRL;;BRL;1;1;3,5;3,5;3,5;2;72,73;GESTÃO
PBAMM008;0;00000000000000000000000;PB;09/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;09/08/2018;X;;F;;08/08/2018;000010;5000061605;4500045100;4500045100;2018;05;;;;;;0A246B147FC51ED8A7817B965E0CCC35;0A246B147FC51ED8A7817B965E66CC35;0000002979;CIP;Seguro com frete pago;000001;000010;000;;;;;;;;;10161700A;ARRANJOS DE FLORES;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;TESTE DO ALARME;;;;;;;0010000219;00000000;;;SIGN NOW COMUNICACAO VISUAL LTDA;BRL;;BRL;1;1;4,570000172;1;1;4;10000;PRAZO
PBAMM008;0;00000000000000000000000;PB;29/08/2018;4600030724;1000;Petróleo Brasileiro S.A.;;;00010;29/08/2018;;;F;;08/01/2014;000020;5000061834;4500033405;4500033405;2018;05;;;;;;0A246B147FC51ED8AAF80B056DB5CEA8;0A246B147FC51ED8AAF80B056DF44EA8;0000006410;CIF;Custo, seguro & frete;000001;000020;000;000000000010009252;"Válv.esf. F/S 3"" FR 300# WCB";;;;;;;40141607;VALVULA ESFERA;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;VÁLV.ESF. F S 3  FR 300  WCB;;;;;31/01/2014;08/01/2014;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;0;4,570000172;6;6;10;6281,04;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;04/10/2018;4600035440;1000;Petróleo Brasileiro S.A.;;;00010;04/10/2018;;;F;;20/09/2018;000010;;4500045417;4500045417;0000;05;;TIC/ADS-TI/SINPG;TIC/CPSOL/APCORP/SBSTRIB;;;0A246B147FC51ED8AF9B0CB87CB79176;0A246B147FC51ED8A993861D06210C83;0000009219;CIF;Custo, seguro & frete;000000;000010;000;000000000070000007;Afretamento de Embarcações - Oper.;000000000099000082;;;;;;S0021;4403000003;;;;;0020;MM-MATERIAIS;;;;;F;;RJ;AFRETAMENTO DE EMBARCAÇÕES   OPER.;TST_01;Usuario de Teste;XZH9;Alan Francisco de Almeida Santos;20/09/2018;20/09/2018;0010042800;00000000;;0000000000;COTRIM INFORMÁTICA;BRL;;BRL;1;0;4;4;4;15;550,97;GESTÃO
PBAMM008;0;00000000000000000000000;PB;27/07/2018;;1000;Petróleo Brasileiro S.A.;Y;;00000;27/07/2018;X;;F;;25/07/2018;000010;;4500045053;4500045053;0000;07;;;;;;0A246B147FC51ED8A4BCBBBC0D4CCA2D;0A246B147FC51EE7B1C5DC74DA59C889;0000002930;DDP;Entregue desalfandegado;000000;000010;000;000000000010000003;Daktarin compr. 0,75mg;;;;;;;44101502A;PARTE APARELHO FAX;Q101;;000200107357;;0020;MM-MATERIAIS;QM-IDF;;;;;;RJ;MANÔMETRO DIF.VIDRO 0A4M3 SEG.;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;1;2300000;PRAZO
